0.00190858217,0.00946417451,0.771335363,0.0116204182,-0.000171537074,-0.800819814,0.598792553,-0.00984121207,0.00558269769,-0.0488141291,0.0590610877,-0.0055098217,-0.00504308147,0.229101419,-0.0110895485,0.0133788884,0.220435813,0.259175867,-0.00982409064,-0.00581498584,-0.11792317,-0.197384849,0.220301166,-0.228546545,0.0132291997,-0.0379753448,-0.46912232,0.533483684,1.19287658,1.08763874,0.158256248,-0.0284217931,-0.096689932,-0.0984252021,0.171628475,-0.22203055
0.00186970888,0.00961450581,0.771264195,0.0116204182,-0.000171537074,-0.800819814,0.598792553,-0.0126546873,0.00235509407,-0.0497710556,0.0589918569,-0.00635444233,-0.00525688101,0.229219377,-0.0104075028,0.0131894108,0.227157027,0.266611099,-0.0107147312,-0.00715373829,-0.119761914,-0.200900346,0.217293575,-0.227431104,0.0143921264,-0.0379142761,-0.469492048,0.535168588,1.19990182,1.0927881,0.158510983,-0.0280900244,-0.102359623,-0.103640541,0.176028699,-0.224192232
0.00182571786,0.00969314575,0.771235228,0.0117044207,-0.000918551697,-0.801101446,0.598413467,-0.0150093939,-0.000342494517,-0.0504237451,0.0590830594,-0.00688542239,-0.00552954478,0.229572132,-0.0101244645,0.0128758866,0.231833681,0.271869451,-0.0115906252,-0.00821609888,-0.120997898,-0.203081504,0.215152591,-0.226632372,0.0150951575,-0.0373468697,-0.469488859,0.536246717,1.20522404,1.09658408,0.159327075,-0.028075736,-0.106513172,-0.107444093,0.178926438,-0.225966915
0.00177149137,0.00962840021,0.771290541,0.0117044207,-0.000918551697,-0.801101446,0.598413467,-0.0164465606,-0.00198005326,-0.0504679754,0.0594951361,-0.00678912038,-0.00591993751,0.230394512,-0.0106394393,0.0123142721,0.23242116,0.27277413,-0.0124370232,-0.00872567389,-0.121028379,-0.202594012,0.214744821,-0.226467043,0.0148783978,-0.0357667878,-0.468739986,0.536111116,1.20714045,1.09767365,0.161265865,-0.0286964048,-0.107634433,-0.108424097,0.17881918,-0.226967499
0.00174881425,0.00963285565,0.77135092,0.0123288557,-0.000181890107,-0.801121414,0.598374903,-0.0176225454,-0.00289537385,-0.050472267,0.0596923679,-0.00679314928,-0.00615075603,0.230722412,-0.0104383659,0.0123796305,0.233876988,0.273611367,-0.0129498988,-0.00912673492,-0.120680183,-0.202399179,0.214620277,-0.226439089,0.0149171539,-0.0350847989,-0.46862483,0.536240101,1.20796657,1.09794021,0.162944257,-0.0292207971,-0.108235538,-0.108906925,0.179021031,-0.227531224
0.00174191163,0.0096719116,0.771413863,0.0123288557,-0.000181890107,-0.801121414,0.598374903,-0.0186679326,-0.00344957528,-0.0504565872,0.0597821735,-0.00684734434,-0.00630178815,0.230803058,-0.00987926684,0.0127584748,0.235766992,0.274414897,-0.0132960128,-0.00947353803,-0.120142616,-0.202350676,0.214637339,-0.226479858,0.0150836678,-0.0348518565,-0.468826532,0.536501348,1.20824766,1.09779549,0.164492428,-0.0296970475,-0.108576573,-0.109141149,0.179377422,-0.227876484
0.00183782831,0.00973578729,0.771477759,0.0124442074,-0.000245793897,-0.801252127,0.598197281,-0.01973374,-0.00403759442,-0.050467141,0.0598580986,-0.00680210348,-0.00646624947,0.230605975,-0.00932802632,0.0132780792,0.237316996,0.274742693,-0.013190411,-0.00963069499,-0.119578518,-0.202350169,0.214927077,-0.226629779,0.0153745338,-0.0347763635,-0.468120664,0.53620404,1.20780504,1.09669602,0.164670646,-0.0294039734,-0.108746521,-0.109688371,0.179642975,-0.228555471
0.00190462498,0.00981060322,0.771526456,0.0127324099,-0.000256683648,-0.801537633,0.597808659,-0.0208955891,-0.00480764546,-0.0503658801,0.0600289851,-0.0066653043,-0.00661699567,0.23024483,-0.00839950144,0.0140103176,0.239786014,0.276103079,-0.0131630274,-0.00980272237,-0.119496688,-0.202578574,0.215251148,-0.226837978,0.0158455353,-0.0350092538,-0.467860103,0.536343455,1.20729852,1.09554255,0.165436685,-0.0292325187,-0.108883768,-0.110267915,0.180377603,-0.229621053
0.00191318081,0.00990729406,0.771544695,0.0127324099,-0.000256683648,-0.801537633,0.597808659,-0.0222495291,-0.00594176399,-0.0500409976,0.0603897795,-0.00634538569,-0.00674031023,0.229555577,-0.0067164097,0.0151678268,0.244093031,0.279528737,-0.013292077,-0.0100044897,-0.120379396,-0.203264892,0.215643942,-0.227162734,0.0166768022,-0.0358588919,-0.468490213,0.537356257,1.20666397,1.09428084,0.167378381,-0.0293043051,-0.108955622,-0.110912107,0.182050273,-0.231459826
0.0020853295,0.0100897448,0.771590114,0.0123141445,-0.000642050989,-0.801867664,0.597374439,-0.0238094814,-0.00674593356,-0.0499701947,0.0604495443,-0.00626806263,-0.0067259823,0.229125589,-0.00605536252,0.0159221478,0.246359974,0.280613601,-0.0139701404,-0.0102896625,-0.120120868,-0.203698397,0.216122001,-0.226925522,0.0171638485,-0.0365752317,-0.467860401,0.53732121,1.2067461,1.09366632,0.168453962,-0.0295819119,-0.108705923,-0.110694334,0.181407973,-0.230609328
0.00233927509,0.0103150737,0.771649241,0.0123141445,-0.000642050989,-0.801867664,0.597374439,-0.0254724417,-0.00738512771,-0.050026428,0.0603587925,-0.00631203782,-0.00664283335,0.228825241,-0.00590533903,0.0164748728,0.247606829,0.280528009,-0.014922712,-0.0106165381,-0.119291715,-0.204005465,0.216642708,-0.226407319,0.0174787845,-0.0372249186,-0.466600686,0.536762238,1.20718646,1.09337544,0.16909647,-0.0299624261,-0.108295441,-0.110045597,0.179608196,-0.228414178
0.00278947037,0.0107152499,0.771659613,0.0127291549,-0.0013618794,-0.801398575,0.597993553,-0.0275030751,-0.00787526369,-0.0497913025,0.0605342984,-0.00620966218,-0.00624774024,0.226768345,-0.00502001774,0.0178131517,0.253341794,0.283431888,-0.0151852164,-0.0109236725,-0.119500846,-0.205356956,0.21760574,-0.225776225,0.0173892789,-0.0392638743,-0.466680735,0.537525833,1.20653999,1.09240842,0.169385061,-0.0296364278,-0.108324915,-0.110433951,0.18129079,-0.230032474
